embedding_1,embedding_2,type
0.06850627868274171,0.01171838396507818,PHATE
0.07189823180904312,4.2608611616655196e-4,PHATE
-49.47045,-1.8339401,TriMAP
-47.0444,-2.711379,TriMAP
-52.352264,2.0323446,TriMAP
-46.57244,-3.196122,TriMAP
-56.729362,-0.994648,TriMAP
-54.641205,-6.763688,TriMAP
-47.575775,-3.4415793,TriMAP
-56.96837,-2.7476346,TriMAP
-48.387417,-7.815847,TriMAP
-48.525738,3.6869118,TriMAP
-56.739788,-1.2097962,TriMAP
-46.41914,-2.2485754,TriMAP
-47.567596,-7.2284474,TriMAP
-56.24089,-0.2172145,TriMAP
-53.10426,-4.6956706,TriMAP
-51.186882,3.3016438,TriMAP
-49.94744,5.0516763,TriMAP
-49.62632,2.9920620000000002,TriMAP
-47.522568,-2.0284657,TriMAP
-49.200005,4.7327833,TriMAP
-50.509403,3.952875,TriMAP
-55.292854,-4.9709353,TriMAP
-48.04546,3.7715313,TriMAP
-47.89126,4.4413886,TriMAP
-47.602364,-7.2265706,TriMAP
-51.28026,3.8955874,TriMAP
-52.98732,-7.3347564,TriMAP
-54.69968,-6.3441005,TriMAP
-52.53309,-7.585417,TriMAP
-47.95415,-6.9783664,TriMAP
-50.48697,-2.2577415,TriMAP
-49.388935,5.3641667,TriMAP
-48.05811,2.5059843,TriMAP
-54.302715,1.043087,TriMAP
-56.586555,-3.2722793,TriMAP
-46.22294,-4.9119453,TriMAP
-49.82563,-2.6846418,TriMAP
-56.767372,-2.0668414,TriMAP
-55.38387,-4.8789587,TriMAP
-48.18244,-7.3529835,TriMAP
-48.523266,-7.853097,TriMAP
-47.394108,-6.9785037,TriMAP
-53.39388,0.5973839,TriMAP
-46.084564,-5.304869,TriMAP
-50.43431,5.1419277,TriMAP
-50.943554,-3.1617296,TriMAP
-46.163624,-3.392814,TriMAP
-49.01375,0.4764892,TriMAP
-52.307877,4.4317355,TriMAP
-49.336693,3.7850308,TriMAP
-54.783978,-6.4947248,TriMAP
-53.82778,-6.9200754,TriMAP
-55.02,0.16900402,TriMAP
-44.950905,-3.3177001,TriMAP
-56.286507,-0.32571393,TriMAP
-50.856213,-8.185183,TriMAP
-50.257477,-7.749988,TriMAP
-47.514145,2.7140822,TriMAP
-49.45261,-2.404532,TriMAP
-46.911785,-3.7952821,TriMAP
-51.020844,5.4844785,TriMAP
-46.660088,-0.58438075,TriMAP
-53.653973,-6.3416758,TriMAP
-49.224213,-3.6683455,TriMAP
-54.09932,-6.1538453,TriMAP
-48.855007,3.401303,TriMAP
-53.07782,-3.2361386,TriMAP
-49.0081,4.968377,TriMAP
-55.674713,0.26325127,TriMAP
-48.76953,3.34312,TriMAP
-53.65365,-4.4125137,TriMAP
-49.283825,-7.9285893,TriMAP
-48.621098,-3.272723,TriMAP
-49.453316,-2.3295536,TriMAP
-45.628975,-3.5808494,TriMAP
-56.665607,-2.258277,TriMAP
-56.56932,-2.9669175,TriMAP
-56.35938,-3.8246586,TriMAP
-49.317474,5.3240023,TriMAP
-47.025517,-3.9885309,TriMAP
-49.654377,3.7941418,TriMAP
-51.305115,4.4502077,TriMAP
-53.00771,1.8123927,TriMAP
-48.963455,5.4924226,TriMAP
-54.196617,-4.859539,TriMAP
-55.66298,0.5440145,TriMAP
-56.301136,-0.7569189,TriMAP
-56.805164,-1.803287,TriMAP
-54.194843,1.3817921,TriMAP
-55.257328,-2.643902,TriMAP
-48.6689,-7.8556867,TriMAP
-51.98183,4.351142,TriMAP
-54.933716,0.2861313,TriMAP
-46.425632,-5.1287003,TriMAP
-56.498425,0.14444363,TriMAP
-54.0873,0.15787838,TriMAP
-49.43411,-2.0975552,TriMAP
-46.817722,-5.4945416,TriMAP
-53.09526,-2.3351626,TriMAP
-45.373684,-2.6243985,TriMAP
52.222908,9.083165,TriMAP
52.4684,8.7783080000000009,TriMAP
47.780876,4.242748,TriMAP
45.66131,-0.7284429,TriMAP
53.541744,6.2300334,TriMAP
57.07191,4.6684856,TriMAP
54.454567,7.771595,TriMAP
55.784805,-2.2566411,TriMAP
55.884644,-2.6676068,TriMAP
55.712593,5.7975483,TriMAP
57.664326,3.5960326,TriMAP
55.950916,-1.9353031,TriMAP
53.16809,1.4983076,TriMAP
45.757458,3.1205282,TriMAP
52.406612,8.982524,TriMAP
45.056534,2.2438931,TriMAP
46.723778,-3.6309736,TriMAP
54.547466,0.81585985,TriMAP
53.703293,4.4840593,TriMAP
48.55441,-3.501595,TriMAP
48.416744,-0.67958516,TriMAP
48.470596,-4.2384214,TriMAP
47.710255,-4.3369617,TriMAP
49.430065,4.8465047,TriMAP
47.923428,-3.0930216,TriMAP
55.395092,8.030491,TriMAP
48.526787,5.046501,TriMAP
56.42094,-2.813891,TriMAP
56.571243,-2.7676852,TriMAP
56.48362,-2.0308168,TriMAP
51.288147,6.619879,TriMAP
49.167652,5.106291,TriMAP
48.360493,-4.1629233,TriMAP
53.663048,6.378123,TriMAP
46.874584,0.5572034,TriMAP
48.356045,-1.5114733,TriMAP
51.706577,8.724642,TriMAP
52.619095,9.082833,TriMAP
51.487343,9.089409,TriMAP
54.371063,6.915266,TriMAP
53.042633,6.2711096,TriMAP
53.061054,7.549382,TriMAP
47.580467,-1.1047963,TriMAP
49.964886,-3.98053,TriMAP
48.513523,3.1855059,TriMAP
53.741432,7.33068,TriMAP
56.14263,-0.023000177,TriMAP
57.681454,4.6040945,TriMAP
45.82087,1.7024369,TriMAP
57.510117,5.611763,TriMAP
53.93356,1.1186118,TriMAP
52.90555,-3.4274094,TriMAP
55.25753,-0.43221214,TriMAP
51.147285,-0.070950255,TriMAP
49.441433,0.40920228,TriMAP
49.27868,4.8388414,TriMAP
55.296547,3.2880948,TriMAP
54.633812,6.8347316,TriMAP
48.28001,4.7584286,TriMAP
51.377934,5.5772614,TriMAP
45.223583,0.58579963,TriMAP
57.844162,2.7297876,TriMAP
53.440147,8.817672,TriMAP
56.10133,-2.354221,TriMAP
50.597908,5.151638,TriMAP
55.458237,-0.25191402,TriMAP
48.127464,-4.138579,TriMAP
55.230267,-2.0905595,TriMAP
57.678432,4.7028913,TriMAP
48.55543,-1.3362755,TriMAP
56.45885,4.9750223,TriMAP
48.461994,-1.4049723,TriMAP
49.80333,7.8983884,TriMAP
54.608402,-0.7388441,TriMAP
47.214664,-3.6469526,TriMAP
56.2159,5.4475546,TriMAP
47.59021,3.2271988,TriMAP
56.892105,5.5698576,TriMAP
47.678963,3.5480359,TriMAP
53.342667,8.440453,TriMAP
48.57699,-1.9909726,TriMAP
47.230286,1.5440508,TriMAP
48.044464,-4.081683,TriMAP
49.739254,7.4422016,TriMAP
56.053574,-0.9640365,TriMAP
57.468895,-0.36697212,TriMAP
47.235455,2.4812806,TriMAP
56.12185,-2.9379394,TriMAP
45.37696,-0.051305383,TriMAP
51.858047,6.3114953,TriMAP
54.060932,1.2158601,TriMAP
55.901394,-3.0279026,TriMAP
45.844257,-2.916362,TriMAP
48.289997,-0.6307369,TriMAP
45.511784,1.3551729,TriMAP
45.110455,1.4463185,TriMAP
57.830124,5.1169515,TriMAP
55.83926,1.8999977,TriMAP
48.64167,-2.841618,TriMAP
50.420322,3.627186,TriMAP
5.540851,-8.937313,PaCMAP
5.2867484,-7.044566,PaCMAP
4.107842,-10.633884,PaCMAP
5.257036,-6.919067,PaCMAP
6.0512614,-12.332554,PaCMAP
8.769201,-10.769482,PaCMAP
5.5186377,-7.156858,PaCMAP
7.445681,-11.946244,PaCMAP
8.461428,-7.432675,PaCMAP
2.3061302,-8.65002,PaCMAP
6.4991746,-12.310763,PaCMAP
4.9018917,-7.0727615,PaCMAP
7.7561245,-7.0369287,PaCMAP
5.73399,-12.070612,PaCMAP
7.4817057,-10.169841,PaCMAP
2.9403262,-10.303719,PaCMAP
2.0902297,-9.835109,PaCMAP
2.9640865,-9.511341,PaCMAP
5.1072855,-7.409655,PaCMAP
1.8076094,-9.378227,PaCMAP
2.1330116,-10.047585,PaCMAP
8.087764,-11.172028,PaCMAP
2.272701,-8.476944,PaCMAP
1.6105938,-8.37335,PaCMAP
7.8361344,-7.0104823,PaCMAP
2.835229,-10.277235,PaCMAP
8.840598,-9.502807,PaCMAP
8.714074,-10.537427,PaCMAP
8.822258,-9.816894,PaCMAP
7.644528,-7.212927,PaCMAP
6.053602,-9.153392,PaCMAP
1.2670244,-9.392035,PaCMAP
3.0373135000000002,-8.250629,PaCMAP
4.790819,-11.306352,PaCMAP
7.5179586,-11.93503,PaCMAP
5.468647,-6.605478,PaCMAP
5.938129,-8.766682,PaCMAP
6.7029305,-12.316343,PaCMAP
7.998515,-11.439841,PaCMAP
8.050017,-7.2363677,PaCMAP
8.553019,-7.369109,PaCMAP
7.8125615,-6.9555073,PaCMAP
4.759995,-10.987858,PaCMAP
5.363424,-6.055612,PaCMAP
1.664485,-10.100914,PaCMAP
6.7280626,-9.454306,PaCMAP
5.274102,-6.759589,PaCMAP
4.414335,-8.650769,PaCMAP
1.9907204,-10.630816,PaCMAP
2.3096142,-9.388851,PaCMAP
8.690761,-10.559696,PaCMAP
9.098943,-10.006929,PaCMAP
5.568112,-11.552837,PaCMAP
4.4131374,-6.7649145,PaCMAP
5.9129257,-12.315716,PaCMAP
8.819052,-8.22817,PaCMAP
8.703547,-8.431007,PaCMAP
2.7744162,-7.799062,PaCMAP
5.756616,-8.669555,PaCMAP
5.7082,-6.7572074,PaCMAP
1.63547,-10.447831,PaCMAP
4.54048,-7.4977007,PaCMAP
8.394382,-10.384749,PaCMAP
6.292431,-8.275661,PaCMAP
8.647613,-9.882044,PaCMAP
2.4847617,-9.02391,PaCMAP
6.9471583,-10.257256,PaCMAP
1.6668684,-8.968417,PaCMAP
5.480944,-11.976811,PaCMAP
2.5254483,-8.796584,PaCMAP
7.2394094,-10.198055,PaCMAP
8.487793,-7.640594,PaCMAP
5.9831095,-8.304916,PaCMAP
5.595912,-8.593135,PaCMAP
4.9109697,-6.580429,PaCMAP
6.9791617,-12.360994,PaCMAP
7.0471625,-12.017051,PaCMAP
7.6356277,-11.669173,PaCMAP
1.3306315,-9.686974,PaCMAP
5.943176,-7.0132437,PaCMAP
2.4913452,-9.584412,PaCMAP
1.8623219,-10.459519,PaCMAP
4.1032157,-10.297852,PaCMAP
1.5541228,-9.42918,PaCMAP
7.703453,-10.713353,PaCMAP
5.440618,-11.925882,PaCMAP
6.005594,-12.045831,PaCMAP
6.5679307,-12.3611145,PaCMAP
4.637952,-11.3139,PaCMAP
6.794552,-11.281142,PaCMAP
8.405157,-7.195544,PaCMAP
2.3889825,-10.66868,PaCMAP
5.2991185,-11.647686,PaCMAP
6.092269,-6.7184772,PaCMAP
5.7555356,-12.198787,PaCMAP
5.166118,-10.937282,PaCMAP
5.695222,-8.71139,PaCMAP
6.836099,-6.8501396,PaCMAP
6.57345,-10.52913,PaCMAP
4.048246,-6.824856,PaCMAP
-7.604855,6.715441,PaCMAP
-7.402079,6.7170825,PaCMAP
-7.735792,10.578375,PaCMAP
-6.980176,12.958551,PaCMAP
-6.3363547,7.9291763,PaCMAP
-4.0466504,7.091486,PaCMAP
-6.399501,6.7390933,PaCMAP
-1.8850842,8.949937,PaCMAP
-1.6173283,8.998839,PaCMAP
-5.357909,7.036122,PaCMAP
-3.798137,6.845739,PaCMAP
-2.4950087,9.097305,PaCMAP
-4.446422,9.58353,PaCMAP
-7.988553,11.907656,PaCMAP
-7.148637,6.612177,PaCMAP
-7.8708377,12.146434,PaCMAP
-6.2597275,13.78166,PaCMAP
-3.8748221,9.306154,PaCMAP
-5.1583266,8.651437,PaCMAP
-5.10885,13.488433,PaCMAP
-5.6823807,11.788807,PaCMAP
-5.5725083,14.013903000000001,PaCMAP
-5.526069,14.034516,PaCMAP
-7.317499,9.574217,PaCMAP
-5.603149,13.359156,PaCMAP
-5.454425,6.406407,PaCMAP
-7.651653,9.92834,PaCMAP
-1.4674243,8.692193,PaCMAP
-1.5984952,8.647727,PaCMAP
-1.821325,8.606905,PaCMAP
-7.071294,8.619428,PaCMAP
-7.756422,9.710451,PaCMAP
-4.9635124,13.719479,PaCMAP
-6.272982,7.966158,PaCMAP
-6.770272,12.045681,PaCMAP
-5.6447277,12.054555,PaCMAP
-7.3756523,6.9478765,PaCMAP
-6.9826937,6.631086,PaCMAP
-7.5980062,6.917198,PaCMAP
-6.187626,7.1970625,PaCMAP
-6.395652,8.387949,PaCMAP
-6.79488,7.363095,PaCMAP
-5.8865976,12.35859,PaCMAP
-4.822806,13.758571,PaCMAP
-7.2984343,10.68066,PaCMAP
-6.2504663,7.3637333,PaCMAP
-3.0533855,8.694004,PaCMAP
-3.9399295,6.7497435,PaCMAP
-7.6767178,11.918265,PaCMAP
-4.208192,6.4422097,PaCMAP
-4.0050335,9.541117,PaCMAP
-2.0711322,9.842167,PaCMAP
-3.0974913,9.275623,PaCMAP
-4.871834,10.846947,PaCMAP
-5.5479007,10.871664,PaCMAP
-7.4296703,9.897706,PaCMAP
-4.4230456,8.258114,PaCMAP
-6.2028246,7.1316237,PaCMAP
-7.780486,10.110996,PaCMAP
-6.92007,8.859084,PaCMAP
-7.511519,12.608751,PaCMAP
-3.2660863,7.1614017,PaCMAP
-6.9014673,6.6024027,PaCMAP
-1.6841502,9.01148,PaCMAP
-7.1716075,9.215794,PaCMAP
-3.283303,9.390643,PaCMAP
-5.3479657,13.804944,PaCMAP
-2.426416,9.272191,PaCMAP
-4.152507,6.5653634,PaCMAP
-5.446198,12.059769,PaCMAP
-4.4578156,7.258371,PaCMAP
-5.6809907,12.054992,PaCMAP
-7.784266,7.4411345,PaCMAP
-3.3326225,9.548151,PaCMAP
-5.798961,13.974079,PaCMAP
-5.299521,7.062815,PaCMAP
-7.6151595,10.779018,PaCMAP
-4.8689623,6.612285,PaCMAP
-7.840527,10.989717,PaCMAP
-6.75072,6.646171,PaCMAP
-5.4182277,12.28418,PaCMAP
-7.1209617,11.375773,PaCMAP
-5.3457584,13.878993,PaCMAP
-7.8943505,8.022427,PaCMAP
-2.5922306,9.045293,PaCMAP
-2.1248174,7.7263174,PaCMAP
-7.6036515,11.244891,PaCMAP
-1.5150927,8.602637,PaCMAP
-7.2577643,12.873462,PaCMAP
-6.928759,8.661506,PaCMAP
-4.065575,9.448822,PaCMAP
-1.3141342,8.724733,PaCMAP
-6.539688,13.677436,PaCMAP
-5.9551287,11.942383,PaCMAP
-7.7553735,12.244669,PaCMAP
-7.720351,12.466396,PaCMAP
-4.0073915,6.6367607,PaCMAP
-3.8017526,8.838978,PaCMAP
-5.1013837,12.9974575,PaCMAP
-6.5376034,9.862541,PaCMAP
